Date,Open,High,Low,Close,Adj Close,Volume,MA5,MA10,MA20
6/3/16,220,221.940002,218.009995,218.990005,218.990005,2229000,220.7559998,220.289,214.9305001
6/6/16,218,220.899994,215.449997,220.679993,220.679993,2249500,220.2839998,220.3289994,215.2180001
6/7/16,222.240005,234.440002,221.520004,232.339996,232.339996,6213600,222.1059998,221.9409989,216.389
6/8/16,233.800003,240.850006,232.610001,235.520004,235.520004,5972000,225.298001,223.7019989,217.7305001
6/9/16,234.979996,235.330002,227.059998,229.360001,229.360001,4492100,227.3779998,224.6799988,218.7504998
6/10/16,227.389999,227.970001,218.419998,218.789993,218.789993,6026600,227.3379974,224.0469986,219.3259995
6/13/16,219.5,225.770004,217.660004,217.869995,217.869995,4193000,226.7759978,223.5299988,219.8389992
6/14/16,218.880005,222.199997,212.529999,214.960007,214.960007,3580200,223.3,222.7029999,220.1724999
6/15/16,216.949997,221.899994,215.130005,217.699997,217.699997,2908500,219.7359986,222.5169998,220.8244996
6/16/16,217.419998,218.039993,213.5,217.929993,217.929993,2440300,217.449997,222.4139984,221.1624993
6/17/16,217.809998,219.990005,214.5,215.470001,215.470001,3112600,216.7859986,222.061998,221.175499
6/20/16,219.5,223.75,218.229996,219.699997,219.699997,3555500,217.151999,221.9639984,221.1464989
6/21/16,220.679993,222.570007,218.809998,219.610001,219.610001,4529000,218.0819978,220.6909989,221.3159989
6/22/16,199.470001,205.949997,195.75,196.660004,196.660004,23742400,213.8739992,216.8049989,220.2534989
6/23/16,195.690002,197.550003,192.130005,196.399994,196.399994,10130700,209.5679994,213.5089982,219.0944985
6/24/16,190.050003,195.119995,189.729996,193.149994,193.149994,7026500,205.103998,210.9449983,217.4959985
6/27/16,190.860001,198.809998,187.869995,198.550003,198.550003,7205400,200.8739992,209.0129991,216.271499
6/28/16,201.889999,204.050003,199.410004,201.789993,201.789993,6212400,197.3099976,207.6959977,215.1994988
6/29/16,205.130005,211.779999,203,210.190002,210.190002,5994900,200.0159972,206.9449982,214.730999
6/30/16,212.970001,213.5,209.020004,212.279999,212.279999,4843100,203.1919982,206.3799988,214.3969986
7/1/16,206.139999,218.240005,206,216.5,216.5,5400000,207.8619994,206.4829987,214.2724984
7/5/16,209.729996,214.539993,208,213.979996,213.979996,5175300,210.947998,205.9109986,213.9374985
7/6/16,210,215.229996,209,214.440002,214.440002,4919900,213.4779998,205.3939987,213.0424988
7/7/16,213.100006,218.119995,213.009995,215.940002,215.940002,3599700,214.6279998,207.3219985,212.0634987
7/8/16,217.800003,219.809998,214.5,216.779999,216.779999,4074800,215.5279998,209.359999,211.4344986
7/11/16,219.960007,226.779999,219.509995,224.779999,224.779999,5429800,217.1839996,212.5229995,211.7339989
7/12/16,224.100006,227.5,223.220001,224.649994,224.649994,4571300,219.3179992,215.1329986,212.0729989
7/13/16,225.5,225.589996,220.289993,222.529999,222.529999,3567100,220.9359986,217.2069992,212.4514985
7/14/16,223.119995,224.940002,221.050003,221.529999,221.529999,2675800,222.053998,218.3409989,212.6429986
7/15/16,222.520004,222.75,219.639999,220.399994,220.399994,2234200,222.777997,219.1529984,212.7664986
7/18/16,219.639999,227.089996,218.300003,226.25,226.25,3412100,223.0719972,220.1279984,213.3054986
7/19/16,225,229.100006,224.75,225.259995,225.259995,3115100,223.1939974,221.2559983,213.5834985
7/20/16,226.470001,229.800003,225,228.360001,228.360001,2568500,224.3599978,222.6479982,214.0209985
7/21/16,226,227.850006,219.100006,220.5,220.5,4428700,224.153998,223.103998,215.2129983
7/22/16,221.990005,224.5,218.880005,222.270004,222.270004,2579700,224.528,223.6529985,216.5064988
7/25/16,222.270004,231.389999,221.369995,230.009995,230.009995,4490700,225.279999,224.1759981,218.3494988
7/26/16,227.690002,230,225.300003,229.509995,229.509995,3430000,226.129999,224.6619982,219.8974984
7/27/16,229.339996,233.360001,226.919998,228.490005,228.490005,2885200,226.1559998,225.2579988,221.232499
7/28/16,227.949997,230.759995,226.600006,230.610001,230.610001,2419100,228.178,226.165999,222.253499
7/29/16,230.699997,235.279999,230.240005,234.789993,234.789993,3070800,230.6819978,227.6049989,223.3789987
8/1/16,235.5,236.630005,229.380005,230.009995,230.009995,4016300,230.6819978,227.9809984,224.0544984
8/2/16,229.369995,229.869995,221.399994,227.199997,227.199997,3934400,230.2199982,228.1749986,224.7154985
8/3/16,227.369995,229.699997,224.210007,225.789993,225.789993,3887800,229.6799958,227.9179978,225.282998
8/4/16,225.690002,230.860001,222.050003,230.610001,230.610001,4122800,229.6799958,228.9289979,226.016498
8/5/16,230,232,227.399994,230.029999,230.029999,3205200,228.727997,229.7049974,226.678998
8/8/16,228,229.600006,226.089996,226.160004,226.160004,2263600,227.9579988,229.3199983,226.7479982
8/9/16,226.820007,231.539993,226.649994,229.080002,229.080002,2207800,228.3339998,229.276999,226.9694986
8/10/16,228.240005,229.869995,224.619995,225.649994,225.649994,2338300,228.306,228.9929979,227.1254984
8/11/16,226.169998,227.570007,223.410004,224.910004,224.910004,1875800,227.1660006,228.4229982,227.2944986
8/12/16,225.410004,226.649994,224.039993,225.610001,225.610001,1813500,226.282001,227.504999,227.554999
8/15/16,226.020004,229.5,224.929993,225.589996,225.589996,2034300,226.1679994,227.0629991,227.5219988
8/16/16,225.490005,227.190002,223.410004,223.610001,223.610001,2267100,225.0739992,226.7039995,227.4394991
8/17/16,224.330002,224.830002,222.800003,223.240005,223.240005,1787100,224.5920014,226.4490007,227.1834993
8/18/16,223.820007,225.660004,222.289993,223.509995,223.509995,1714500,224.3119996,225.7390001,227.333999
8/19/16,223.539993,225.169998,222.529999,225,225,1659500,224.1899994,225.2360002,227.4704988
8/22/16,224.169998,225.110001,222.679993,222.929993,222.929993,2065500,223.6579988,224.9129991,227.1164987
8/23/16,224.320007,228.490005,222.800003,224.839996,224.839996,4784400,223.9039978,224.4889985,226.8829988
8/24/16,227.050003,227.149994,222.220001,222.619995,222.619995,2570700,223.7799958,224.1859986,226.5894983
8/25/16,223.110001,223.800003,220.770004,220.960007,220.960007,1762500,223.2699982,223.7909989,226.1069986
8/26/16,222.139999,222.860001,218.820007,219.990005,219.990005,2239000,222.2679992,223.2289993,225.3669992
8/29/16,220.149994,220.399994,215,215.199997,215.199997,3257100,220.722,222.1899994,224.6264993
8/30/16,216.110001,216.110001,210.520004,211.339996,211.339996,3168900,218.022,220.9629989,223.8334992
8/31/16,210.429993,212.600006,208.649994,212.009995,212.009995,3276500,215.9,219.8399979,223.1444993
9/1/16,209.009995,211.100006,200.5,200.770004,200.770004,7943100,211.8619994,217.5659988,221.6524995
9/2/16,202.330002,203.199997,196.199997,197.779999,197.779999,5977400,207.4199982,214.8439987,220.0399995
9/6/16,199.020004,203.25,199,202.830002,202.830002,4390600,204.9459992,212.8339996,218.8734994
9/7/16,205.5,206.5,200.710007,201.710007,201.710007,3640900,203.0200014,210.5210007,217.5049996
9/8/16,199.550003,199.889999,196.360001,197.360001,197.360001,3370000,200.0900026,207.9950013,216.0905
9/9/16,199.089996,199.919998,193.699997,194.470001,194.470001,3757000,198.830002,205.3460007,214.5684998
9/12/16,195,201.369995,194.100006,198.300003,198.300003,3715200,198.9340028,203.1770005,213.2029999
9/13/16,197.059998,198.490005,193.449997,196.050003,196.050003,3589400,197.578003,201.2620011,211.7260003
9/14/16,195.75,197.919998,194.860001,196.410004,196.410004,2254500,196.5180024,199.7690019,210.3660004
9/15/16,196.490005,202.520004,196.399994,200.419998,200.419998,3077200,197.1300018,198.6100022,209.2250001
9/16/16,200.419998,205.699997,199,205.399994,205.399994,3107800,199.3160004,199.0730012,208.3195
9/19/16,207,209.429993,205,206.339996,206.339996,2297000,200.923999,199.9290009,207.3864998
9/20/16,206.850006,207.75,203.910004,204.639999,204.639999,2410500,202.6419982,200.1100006,206.4720001
9/21/16,206.369995,207,201.559998,205.220001,205.220001,2633500,204.4039976,200.461,205.4910004
9/22/16,206.399994,207.279999,203,206.429993,206.429993,2382900,205.6059966,201.3679992,204.6815003
9/23/16,205.990005,210.179993,205.669998,207.449997,207.449997,2905200,206.0159972,202.6659988,204.0059998
9/26/16,206.5,211,206.5,208.990005,208.990005,2394400,206.545999,203.734999,203.4559998
9/27/16,209.649994,209.979996,204.610001,205.809998,205.809998,3373200,206.7799988,204.7109985,202.9864998
9/28/16,207.509995,208.25,205.259995,206.270004,206.270004,2088400,206.9899994,205.6969985,202.7330002
9/29/16,205.600006,207.330002,200.580002,200.699997,200.699997,2727000,205.8440002,205.7249984,202.1675003
9/30/16,202.210007,204.979996,199.550003,204.029999,204.029999,2586300,205.1600006,205.5879989,202.3305001
10/3/16,212.300003,215.669998,208.25,213.699997,213.699997,5999900,206.101999,206.323999,203.1265
10/4/16,213.100006,213.320007,208.820007,211.410004,211.410004,3541500,207.2220002,207.0009995,203.5555001
10/5/16,212.240005,213.149994,208.119995,208.460007,208.460007,1877500,207.6600008,207.3250001,203.8930001
10/6/16,202.460007,204.210007,200.210007,201,201,4703400,207.7200014,206.7820008,204.075
10/7/16,201,201.320007,195.800003,196.610001,196.610001,3493000,206.2360018,205.6980012,204.182
10/10/16,201.350006,204.139999,199.660004,200.949997,200.949997,3303100,203.6860018,204.8940004,204.3144997
10/11/16,201.850006,202.199997,198.309998,200.100006,200.100006,2328400,201.4240022,204.3230012,204.5169999
10/12/16,200.949997,203.880005,200.419998,201.509995,201.509995,1970700,200.0339998,203.8470003,204.7719994
10/13/16,200.5,200.899994,197.050003,200.240005,200.240005,2494600,199.8820008,203.8010011,204.7629998
10/14/16,200.660004,201.429993,196.300003,196.509995,196.509995,4269900,199.8619996,203.0490007,204.3184998
10/17/16,197.050003,198.389999,192,193.960007,193.960007,4554100,198.4640016,201.0750017,203.6995004
10/18/16,195.990005,199.470001,193.259995,199.100006,199.100006,5669000,198.2640016,199.8440019,203.4225007
10/19/16,199.740005,206.660004,198.059998,203.559998,203.559998,6991200,198.6740022,199.354001,203.3395006
10/20/16,202.119995,203,197.050003,199.100006,199.100006,5072900,198.4460024,199.1640016,202.9730012
10/21/16,198.600006,201.570007,197.410004,200.089996,200.089996,2943400,199.1620026,199.5120011,202.6050012
10/24/16,201,203.949997,200.25,202.759995,202.759995,2751600,200.9220002,199.6930009,202.2935007
10/25/16,202.899994,204.690002,201.199997,202.339996,202.339996,2445000,201.5699982,199.9169999,202.1200006
10/26/16,201,203.190002,200.100006,202.240005,202.240005,5632800,201.3059996,199.9900009,201.9185006
10/27/16,211.339996,213.699997,201.649994,204.009995,204.009995,13093700,202.2879974,200.3669999,202.0840005
10/28/16,204,205.320007,199.830002,199.970001,199.970001,4280100,202.2639984,200.7130005,201.8810006
10/31/16,202.490005,202.490005,195.809998,197.729996,197.729996,4692300,201.2579986,201.0899994,201.0825006
11/1/16,198.039993,198.5,188.110001,190.789993,190.789993,7060000,198.947998,200.2589981,200.0515
11/2/16,190.050003,192.699997,187.509995,188.020004,188.020004,4253400,196.1039978,198.7049987,199.0294999
11/3/16,189,191.470001,187.039993,187.419998,187.419998,2653000,192.7859984,197.5369979,198.3504998
11/4/16,189,193.460007,185.960007,190.559998,190.559998,5146000,190.9039978,196.5839981,198.0479996
11/7/16,193.589996,194.289993,190.050003,193.210007,193.210007,3870100,190,195.6289993,197.6610001
11/8/16,193.789993,197.490005,191.259995,194.940002,194.940002,3251400,190.8300018,194.8889999,197.4029999
11/9/16,186.880005,192,183.949997,190.059998,190.059998,8173100,191.2380006,193.6709992,196.8305001
11/10/16,191.050003,191.610001,180.419998,185.350006,185.350006,6750300,190.8240022,191.8050003,196.0860001
11/11/16,184.240005,188.880005,183,188.559998,188.559998,3988500,190.4240022,190.664,195.6885003
11/14/16,188,188.25,178.190002,181.449997,181.449997,6542200,188.0720002,189.0360001,195.0629998
11/15/16,182.779999,186.429993,182.050003,183.770004,183.770004,3902000,185.8380006,188.3340012,194.2964997
11/16/16,182.649994,184.729996,181.210007,183.929993,183.929993,3430400,184.6119996,187.9250001,193.3149994
11/17/16,183.490005,189.490005,182.110001,188.660004,188.660004,4887100,185.2739992,188.0490007,192.7929993
11/18/16,190.649994,193,185,185.020004,185.020004,5210300,184.5660004,187.4950013,192.0394997
11/21/16,185.039993,188.889999,184.410004,184.520004,184.520004,4361000,185.1800018,186.626001,191.1275002
11/22/16,185.839996,191.470001,183.710007,191.169998,191.169998,5603400,186.6600006,186.2490006,190.5690003
11/23/16,190.610001,195.639999,189,193.139999,193.139999,4885300,188.5020018,186.5570007,190.114
11/25/16,193.639999,197.240005,193.639999,196.649994,196.649994,2366100,190.0999998,187.6869995,189.7459999
11/28/16,195.479996,199.350006,194.550003,196.119995,196.119995,4529200,192.319998,188.4429992,189.5534996
11/29/16,195.559998,196.729996,189.5,189.570007,189.570007,4439300,193.3299986,189.2550002,189.1455002
11/30/16,191,191.889999,187.5,189.399994,189.399994,3547100,192.9759978,189.8179992,189.0760002
12/1/16,188.25,188.529999,181,181.880005,181.880005,5126400,190.723999,189.6130004,188.7690003
12/2/16,182.880005,184.880005,180,181.470001,181.470001,4042300,187.6880004,188.8940001,188.4715004
12/5/16,182.509995,188.889999,182.509995,186.800003,186.800003,4072200,185.824002,189.072,188.2835007
12/6/16,185.520004,186.580002,182.679993,185.850006,185.850006,3391600,185.0800018,189.2050002,187.9155006
12/7/16,186.149994,193.399994,185,193.149994,193.149994,5461900,185.8300018,189.4029998,187.8260002
12/8/16,192.050003,192.5,189.539993,192.289993,192.289993,3194100,187.9119994,189.3179992,187.9375
12/9/16,190.869995,193.839996,190.809998,192.179993,192.179993,2722500,190.0539978,188.8709991,188.2789993
12/12/16,192.800003,194.419998,191.179993,192.429993,192.429993,2438900,191.1799958,188.5019989,188.4724991
12/13/16,193.179993,201.279999,193,198.149994,198.149994,6823900,193.6399934,189.3599976,189.3074989
12/14/16,198.740005,203,196.759995,198.690002,198.690002,4150900,194.747995,190.2889984,190.0534988
12/15/16,198.410004,200.740005,197.389999,197.580002,197.580002,3219600,195.8059968,191.8589981,190.7359993
12/16/16,198.080002,202.589996,197.600006,202.490005,202.490005,3779800,197.8679992,193.9609985,191.4274993
12/19/16,202.490005,204.449997,199.839996,202.729996,202.729996,3488100,199.9279998,195.5539978,192.3129989
12/20/16,203.050003,209,202.5,208.789993,208.789993,4689100,202.0559996,197.8479965,193.5264984
12/21/16,208.449997,212.229996,207.410004,207.699997,207.699997,5207600,203.8579986,199.3029968,194.3529983
12/22/16,208.220001,209.990005,206.5,208.449997,208.449997,3111100,206.0319976,200.9189972,195.1184982
12/23/16,208,213.449997,207.710007,213.339996,213.339996,4662900,208.2019958,203.0349975,195.9529983
12/27/16,214.880005,222.25,214.419998,219.529999,219.529999,5915700,211.5619964,205.7449981,197.1234985
12/28/16,221.529999,223.800003,217.199997,219.740005,219.740005,3782500,213.7519988,207.9039992,198.6319984
12/29/16,218.559998,219.199997,214.119995,214.679993,214.679993,4035900,215.147998,209.5029983,199.8959984
12/30/16,216.300003,217.5,211.679993,213.690002,213.690002,4642600,216.195999,211.1139983,201.4864982
1/3/17,214.860001,220.330002,210.960007,216.990005,216.990005,5923300,216.9260008,212.5639983,203.2624984
1/4/17,214.75,228,214.309998,226.990005,226.990005,11213500,218.418002,214.9899992,205.2719985
1/5/17,226.419998,227.479996,221.949997,226.75,226.75,5911700,219.820001,216.7859999,207.3169982
1/6/17,226.929993,230.309998,225.449997,229.009995,229.009995,5527900,222.6860014,218.9169997,209.1099983
1/9/17,228.970001,231.919998,228,231.279999,231.279999,3957000,226.2040008,221.1999999,211.0594986
1/10/17,232,232,226.889999,229.869995,229.869995,3660000,228.7799988,222.8529998,212.9439987
1/11/17,229.070007,229.979996,226.679993,229.729996,229.729996,3650800,229.327997,223.8729995,214.8089988
1/12/17,229.059998,230.699997,225.580002,229.589996,229.589996,3790200,229.8959962,224.8579986,216.3809989
1/13/17,230,237.850006,229.589996,237.75,237.75,6093000,231.6439972,227.1649993,218.3339988
1/17/17,236.699997,239.960007,234.369995,235.580002,235.580002,4611900,232.5039978,229.3539993,220.2339988
1/18/17,236.649994,239.710007,235.580002,238.360001,238.360001,3769000,234.201999,231.4909989,222.0274986
1/19/17,247.25,248.679993,240.75,243.759995,243.759995,7732300,237.0079988,233.1679979,224.0789986
1/20/17,245.460007,246,243.009995,244.729996,244.729996,4204300,240.0359988,234.9659975,225.8759987
1/23/17,245.850006,250.889999,245.5,248.919998,248.919998,6262900,242.2699984,236.9569978,227.9369988
1/24/17,250,254.800003,249.649994,254.610001,254.610001,4965500,246.0759982,239.289998,230.244999
1/25/17,257.309998,258.459991,251.800003,254.470001,254.470001,5142600,249.2979982,241.7499986,232.3014992
1/26/17,254.289993,255.740005,250.75,252.509995,252.509995,3152100,251.0479982,244.0279985,233.950499
1/27/17,251.380005,253,248.520004,252.949997,252.949997,3166300,252.6919984,246.3639986,235.6109986
1/30/17,252.529999,255.289993,247.100006,250.630005,250.630005,3801100,253.0339998,247.6519991,237.4084992
1/31/17,249.240005,255.889999,247.699997,251.929993,251.929993,4116100,252.4979982,249.2869982,239.3204988
2/1/17,253.050003,253.199997,249.050003,249.240005,249.240005,3958800,251.451999,250.3749986,240.9329988
2/2/17,248.339996,252.419998,247.710007,251.550003,251.550003,2499800,251.2600006,251.1539994,242.1609987
2/3/17,251.910004,252.179993,249.679993,251.330002,251.330002,2186700,250.9360016,251.814,243.3899988
2/6/17,251,257.820007,250.630005,257.769989,257.769989,3562500,252.3639984,252.6989991,244.8279985
2/7/17,258.190002,260,256.420013,257.480011,257.480011,4244800,253.474002,252.9860001,246.1379991
2/8/17,257.350006,263.359985,256.200012,262.079987,262.079987,3933000,256.0419984,253.7469987,247.7484987
2/9/17,266.25,271.179993,266.149994,269.200012,269.200012,7820200,259.5720002,255.4160004,249.7219995
2/10/17,269.790009,270.950012,266.109985,269.230011,269.230011,3619700,263.152002,257.0440018,251.7040002
2/13/17,270.73999,280.790009,270.51001,280.600006,280.600006,7029600,267.7180054,260.0410019,253.8465005
2/14/17,279.029999,287.390015,278.609985,280.980011,280.980011,7329400,272.4180054,262.9460037,256.116501
2/15/17,280,282.23999,276.440002,279.76001,279.76001,4947900,275.95401,265.9980042,258.1865014
2/16/17,277.600006,280,268.5,268.950012,268.950012,7077300,275.90401,267.7380051,259.4460023
2/17/17,265.799988,272.890015,264.149994,272.230011,272.230011,6257100,276.50401,269.828006,260.821003
2/21/17,275.450012,281.399994,274.01001,277.390015,277.390015,5676700,275.8620118,271.7900086,262.2445039
2/22/17,280.309998,283.450012,272.600006,273.51001,273.51001,8755000,274.3680116,273.3930085,263.1895043
2/23/17,264,264.660004,255.559998,255.990005,255.990005,14915200,269.6140106,272.7840103,263.2655045
2/24/17,252.660004,258.25,250.199997,257,257,8171600,267.2240082,271.5640091,263.4900048
2/27/17,248.169998,248.360001,242.009995,246.229996,246.229996,11460800,262.0240052,269.2640076,263.1540047
2/28/17,244.190002,251,243.899994,249.990005,249.990005,6078100,256.5440032,266.2030075,263.1220047
3/1/17,254.179993,254.850006,249.110001,250.020004,250.020004,4809500,251.846002,263.1070068,263.0265053
3/2/17,249.710007,253.279999,248.270004,250.479996,250.479996,3351800,250.7440002,260.1790054,263.0885048
3/3/17,250.740005,251.899994,249,251.570007,251.570007,2919400,249.6580016,258.4410049,263.089505
3/6/17,247.910004,251.699997,247.509995,251.210007,251.210007,3355500,250.6540038,256.3390045,263.0835053
3/7/17,251.919998,253.889999,248.320007,248.589996,248.589996,3459500,250.374002,253.4590026,262.6245056
3/8/17,247,250.070007,245.320007,246.869995,246.869995,3725200,249.7440002,250.7950011,262.0940048
3/9/17,247.630005,248.660004,243,244.899994,244.899994,3879300,248.6279998,249.686,261.2350052
3/10/17,246.210007,246.5,243,243.690002,243.690002,3066300,247.0519988,248.3550002,259.9595047
3/13/17,244.820007,246.850006,242.779999,246.169998,246.169998,3022600,246.043997,248.3490004,258.806504
3/14/17,246.110001,258.119995,246.020004,258,258,7598400,247.9259978,249.1499999,257.6765037
3/15/17,257,261,254.270004,255.729996,255.729996,5330800,249.697998,249.7209991,256.414003
3/16/17,262.399994,265.75,259.059998,262.049988,262.049988,7132200,253.1279968,250.8779983,255.5285019
3/17/17,264,265.329987,261.200012,261.5,261.5,6497500,256.6899964,251.8709976,255.1560013
3/20/17,260.600006,264.549988,258.820007,261.920013,261.920013,3614300,259.8399994,252.9419982,254.6405014
3/21/17,262.829987,264.799988,250.240005,250.679993,250.679993,6908600,258.375998,253.1509979,253.3050003
3/22/17,251.559998,255.070007,250.509995,255.009995,255.009995,4059300,258.2319978,253.9649979,252.3799995
3/23/17,255.389999,257.670013,253.300003,254.779999,254.779999,3320200,256.778,254.9529984,252.3194992
3/24/17,255.699997,263.890015,255.009995,263.160004,263.160004,5647300,257.1100008,256.8999986,252.6274994
3/27/17,260.600006,270.570007,259.75,270.220001,270.220001,6230800,258.7699984,259.3049989,253.8269997
3/28/17,277.019989,280.679993,275,277.450012,277.450012,7987600,264.1240022,261.2500001,255.2
3/29/17,278.339996,279.600006,275.540009,277.380005,277.380005,3676200,268.5980042,263.415001,256.5680001
3/30/17,278.040009,282,277.209991,277.920013,277.920013,4148400,273.226007,265.0020035,257.9400009
3/31/17,278.730011,279.679993,276.320007,278.299988,278.299988,3294600,276.2540038,266.6820023,259.2765
4/3/17,286.899994,299,284.579987,298.519989,298.519989,13888600,281.9140014,270.3419999,261.6419991
4/4/17,296.890015,304.809998,294.529999,303.700012,303.700012,10134600,287.1640014,275.6440018,264.3974999
4/5/17,302.040009,304.880005,294.200012,295,295,7880900,290.6880004,279.6430023,266.8040001
4/6/17,296.880005,301.940002,294.100006,298.700012,298.700012,5520600,294.8440002,284.0350036,269.494001
4/7/17,297.5,302.690002,297.149994,302.540009,302.540009,4579600,299.6920044,287.9730041,272.4365014
4/10/17,309.149994,313.730011,308.709991,312.390015,312.390015,7664500,302.4660096,292.1900055,275.7475022
4/11/17,313.380005,313.470001,305.5,308.709991,308.709991,5724600,303.4680054,295.3160034,278.2830018
4/12/17,306.339996,308.450012,296.320007,296.839996,296.839996,6050700,303.8360046,297.2620025,280.3385018
4/13/17,296.700012,307.390015,295.299988,304,304,9284600,304.8960022,299.8700012,282.4360024
4/17/17,302.700012,304,298.679993,301.440002,301.440002,4138700,304.6760008,302.1840026,284.4330025
4/18/17,299.700012,300.839996,297.899994,300.25,300.25,3035700,302.2479978,302.3570037,286.3495018
4/19/17,302.459991,306.619995,302.109985,305.519989,305.519989,3898000,301.6099974,302.5390014,289.0915016
4/20/17,306.51001,309.149994,300.230011,302.51001,302.51001,6149400,302.7440002,303.2900024,291.4665024
4/21/17,302,306.399994,300.420013,305.600006,305.600006,4509800,303.0640014,303.9800018,294.0075027
4/24/17,309.220001,310.549988,306.019989,308.029999,308.029999,5083500,304.3820008,304.5290008,296.2510025
4/25/17,308,313.980011,305.859985,313.790009,313.790009,6737700,307.0900026,304.6690002,298.4295029
4/26/17,312.369995,314.5,309,310.170013,310.170013,4695000,308.0200074,304.8150024,300.0655029
4/27/17,311.690002,313.089996,307.5,308.630005,308.630005,3468600,309.2440064,305.9940033,301.6280029
4/28/17,309.829987,314.799988,308,314.070007,314.070007,4463400,310.9380066,307.001004,303.4355026
5/1/17,314.880005,327.25,314.809998,322.829987,322.829987,8829600,313.8980042,309.1400025,305.6620026
5/2/17,324,327.660004,316.559998,318.890015,318.890015,5382800,314.9180054,311.004004,306.6805039
5/3/17,317.670013,321.529999,310.450012,311.019989,311.019989,7133400,315.0880006,311.554004,307.0465027
5/4/17,307.440002,307.769989,290.76001,295.459991,295.459991,14152000,312.4539978,310.8490021,307.0695023
5/5/17,298,308.549988,296.799988,308.350006,308.350006,8177300,311.3099976,311.1240021,307.552002
5/8/17,310.899994,313.790009,305.820007,307.190002,307.190002,7006500,308.1820006,311.0400024,307.7845016
5/9/17,309.380005,321.98999,309.100006,321.26001,321.26001,9676500,308.6559996,311.7870025,308.2280014
5/10/17,321.559998,325.5,318.119995,325.220001,325.220001,5741600,311.496002,313.2920013,309.0535019
5/11/17,323.399994,326,319.600006,323.100006,323.100006,4753800,317.024005,314.7390014,310.3665024
5/12/17,325.480011,327,321.529999,324.809998,324.809998,4121600,320.3160034,315.8130005,311.4070023
5/15/17,318.380005,320.200012,312.529999,315.880005,315.880005,7622000,322.054004,315.1180023,312.1290024
5/16/17,317.589996,320.059998,315.140015,317.01001,317.01001,4152500,321.204004,314.9300018,312.9670029
5/17/17,314.390015,314.630005,305.5,306.109985,306.109985,6711900,317.3820008,314.4390014,312.9965027
5/18/17,307,313.940002,305.309998,313.059998,313.059998,5653800,315.3739992,316.1990021,313.5240021
5/19/17,315.5,316.5,310.200012,310.829987,310.829987,4687600,312.577997,316.4470002,313.7855012
5/22/17,312.799988,314.369995,306.799988,310.350006,310.350006,4329200,311.4719972,316.7630006,313.9015015
5/23/17,310.459991,310.730011,303.480011,303.859985,303.859985,4318400,308.8419922,315.0229981,313.4050003
5/24/17,306.51001,311,305.399994,310.220001,310.220001,5033300,309.6639954,313.5229981,313.4074997
5/25/17,311.019989,316.970001,307.809998,316.829987,316.829987,5014000,310.4179932,312.8959962,313.8174988
5/26/17,317.279999,325.48999,316.309998,325.140015,325.140015,7802200,313.2799988,312.9289979,314.3709992
5/30/17,326,336.279999,325.76001,335.100006,335.100006,7782900,318.2299988,314.850998,314.9845002
5/31/17,337.690002,342.890015,335.160004,341.01001,341.01001,9963400,325.6600038,317.250998,316.0904999
6/1/17,344,344.880005,337.290009,340.369995,340.369995,7608000,331.6900026,320.676999,317.5580002
6/2/17,339.769989,342.880005,335.929993,339.850006,339.850006,5590200,336.2940064,323.3559998,319.777501
6/5/17,338.5,348.440002,334.209991,347.320007,347.320007,6784400,340.7300048,327.0050018,321.726001
6/6/17,344.700012,359.48999,339.970001,352.850006,352.850006,11086800,344.2800048,331.2550018,324.0090012
6/7/17,356.339996,360.5,355.140015,359.649994,359.649994,9398000,348.0080016,336.8340027,325.9285004
6/8/17,363.75,371.899994,360.220001,370,370,9009800,353.9340026,342.8120026,328.1675004
6/9/17,374.420013,376.869995,354.799988,357.320007,357.320007,17261400,357.4280028,346.8610046,329.8785004
6/12/17,357.98999,364.5,350.619995,359.01001,359.01001,10517700,359.7660034,350.2480041,331.588501
6/13/17,367.619995,376,366.609985,375.950012,375.950012,11807900,364.3860046,354.3330047,334.5920014
6/14/17,381.089996,384.25,376.309998,380.660004,380.660004,12818400,368.5880066,358.2980041,337.7745011
6/15/17,372.5,375.459991,366.48999,375.339996,375.339996,10426500,369.6560058,361.7950042,341.2360016
6/16/17,377.980011,378.01001,370.100006,371.399994,371.399994,6731000,372.4720032,364.950003,344.1530014
6/19/17,375,376.700012,367.799988,369.799988,369.799988,6549300,374.6299988,367.1980011,347.1015015
6/20/17,376.670013,378.880005,369.730011,372.23999,372.23999,7438700,373.8879944,369.1369995,350.1960007
6/21/17,374.350006,376.98999,368.019989,376.399994,376.399994,4923200,373.0359924,370.8119995,353.8230011
6/22/17,377.98999,385,373.570007,382.609985,382.609985,7529800,374.4899902,372.072998,357.4425003
6/23/17,382.450012,386.98999,379.350006,383.450012,383.450012,6445800,376.8999938,374.6859985,360.7735016
6/26/17,386.690002,386.950012,373.100006,377.48999,377.48999,6604100,378.4379942,376.5339965,363.3910003
6/27/17,376.399994,376.399994,362.019989,362.369995,362.369995,6996400,376.4639952,375.1759948,364.7544998
6/28/17,366.679993,371.73999,362.519989,371.23999,371.23999,6302500,375.4319944,374.2339934,366.2659988
6/29/17,370.609985,371,354.100006,360.75,360.75,8221000,371.0599974,372.7749938,367.284999
6/30/17,363.709991,366.769989,359.619995,361.609985,361.609985,5848500,366.691992,371.7959929,368.372998
7/3/17,370.23999,371.350006,351.5,352.619995,352.619995,6305400,361.717993,370.0779936,368.6379974
